GeneSymbol,ArrayNostre,GSE13432_7d,GSE13432_35d,GSE51080_10d,GSE55934_Adre_10d,GSE98132_Adre_3d,GSE108077_7d,GSE110420_10d
Faap20,0,0,0,0,0,0,1,0
Tmem164,0,0,0,0,0,0,1,0
Rpa1,0,0,0,0,0,0,1,0
Apobec1,0,0,0,0,0,0,1,0
Sertad4,0,0,0,0,0,0,1,0
Fam98b,0,0,0,0,0,0,1,0
Arf2,0,0,0,0,0,0,1,0
Amer1,0,0,0,0,0,0,1,0
Mex3d,0,0,0,0,0,0,1,0
Slc26a11,0,0,0,0,0,0,1,0
Zfp593,0,0,0,0,0,0,1,0
Wdr53,0,0,0,0,0,0,1,0
Zfp330,0,0,0,0,0,0,1,0
D030056L22Rik,0,0,0,0,0,0,1,0
Rab31,0,0,0,0,0,0,1,0
Gm10644,0,0,0,0,0,0,1,0
Ltbp3,0,0,0,0,0,0,1,0
Mettl7a1,0,0,0,0,0,0,1,0
Sfr1,0,0,0,0,0,0,1,0
2610002M06Rik,0,0,0,0,0,0,1,0
RP23-414I24.11,0,0,0,0,0,0,1,0
Bola2,0,0,0,0,0,0,1,0
Esr1,0,0,0,0,0,0,1,0
Cercam,0,0,0,0,0,0,1,0
Tmtc4,0,0,0,0,0,0,1,0
Cbx5,0,0,0,0,0,0,1,0
Hmg20a,0,0,0,0,0,0,1,0
Zfp873,0,0,0,0,0,0,1,0
Ubtd2,0,0,0,0,0,0,1,0
Cept1,0,0,0,0,0,0,1,0
Nmnat3,0,0,0,0,0,0,1,0
Lrrcc1,0,0,0,0,0,0,1,0
Rassf8,0,0,0,0,0,0,1,0
4931414P19Rik,0,0,0,0,0,0,1,0
Tmem63a,0,0,0,0,0,0,1,0
Ppp2r1b,0,0,0,0,0,0,1,0
Paqr7,0,0,0,0,0,0,1,0
Med28,0,0,0,0,0,0,1,0
Tmem194,0,0,0,0,0,0,1,0
Aldh3b1,0,0,0,0,0,0,1,0
Morf4l2,0,0,0,0,0,0,1,0
Ogfod1,0,0,0,0,0,0,1,0
Rad1,0,0,0,0,0,0,1,0
Bnip3,0,0,0,0,0,0,1,0
Col4a2,0,0,0,0,0,0,1,0
Trim11,0,0,0,0,0,0,1,0
Tmem181b-ps,0,0,0,0,0,0,1,0
Aff1,0,0,0,0,0,0,1,0
R3hcc1l,0,0,0,0,0,0,1,0
Rnf141,0,0,0,0,0,0,1,0
Tchp,0,0,0,0,0,0,1,0
Zfp39,0,0,0,0,0,0,1,0
B3galt4,0,0,0,0,0,0,1,0
Adnp,0,0,0,0,0,0,1,0
Ubxn7,0,0,0,0,0,0,1,0
Ccdc82,0,0,0,0,0,0,1,0
Shisa5,0,0,0,0,0,0,1,0
Gm12161,0,0,0,0,0,0,1,0
Mfap1b,0,0,0,0,0,0,1,0
Terf2,0,0,0,0,0,0,1,0
Vat1,0,0,0,0,0,0,1,0
Taf1b,0,0,0,0,0,0,1,0
Pla2g16,0,0,0,0,0,0,1,0
Ntpcr,0,0,0,0,0,0,1,0
Cryl1,0,0,0,0,0,0,1,0
Zfp319,0,0,0,0,0,0,1,0
Nat14,0,0,0,0,0,0,1,0
Zfp760,0,0,0,0,0,0,1,0
3110040N11Rik,0,0,0,0,0,0,1,0
E2f1,0,0,0,0,0,0,1,0
Mt1,0,0,0,0,0,0,1,0
Hgh1,0,0,0,0,0,0,1,0
H3f3b,0,0,0,0,0,0,1,0
Ogfod3,0,0,0,0,0,0,1,0
Wrn,0,0,0,0,0,0,1,0
Reep4,0,0,0,0,0,0,1,0
Dcaf7,0,0,0,0,0,0,1,0
Spata6,0,0,0,0,0,0,1,0
Rdh10,0,0,0,0,0,0,1,0
Zfp808,0,0,0,0,0,0,1,0
Wnt5a,0,0,0,0,0,0,1,0
Uba5,0,0,0,0,0,0,1,0
Caap1,0,0,0,0,0,0,1,0
Cep290,0,0,0,0,0,0,1,0
Tmem165,0,0,0,0,0,0,1,0
Gxylt1,0,0,0,0,0,0,1,0
Msl2,0,0,0,0,0,0,1,0
Foxk1,0,0,0,0,0,0,1,0
Slc30a1,0,0,0,0,0,0,1,0
Tvp23b,0,0,0,0,0,0,1,0
Xylt2,0,0,0,0,0,0,1,0
Ext1,0,0,0,0,0,0,1,0
Hps1,0,0,0,0,0,0,1,0
Rap1gap2,0,0,0,0,0,0,1,0
Eif4b,0,0,0,0,0,0,1,0
Pcdhga5,0,0,0,0,0,0,1,0
Dnm3,0,0,0,0,0,0,1,0
Casp2,0,0,0,0,0,0,1,0
Atad5,0,0,0,0,0,0,1,0
Gins3,0,0,0,0,0,0,1,0
Rnf113a2,0,0,0,0,0,0,1,0
BC017643,0,0,0,0,0,0,1,0
Gltscr2,0,0,0,0,0,0,1,0
Pcdhga11,0,0,0,0,0,0,1,0
Gpr171,0,0,0,0,0,0,1,0
Sox4,0,0,0,0,0,0,1,0
Cbl,0,0,0,0,0,0,1,0
Gcc1,0,0,0,0,0,0,1,0
Zfp81,0,0,0,0,0,0,1,0
BC005624,0,0,0,0,0,0,1,0
Fam109b,0,0,0,0,0,0,1,0
Ripk1,0,0,0,0,0,0,1,0
Eva1b,0,0,0,0,0,0,1,0
Dhdds,0,0,0,0,0,0,1,0
Obsl1,0,0,0,0,0,0,1,0
Syt14,0,0,0,0,0,0,1,0
Adamts6,0,0,0,0,0,0,1,0
Ccdc93,0,0,0,0,0,0,1,0
Zfp341,0,0,0,0,0,0,1,0
Enpp5,0,0,0,0,0,0,1,0
Tmem216,0,0,0,0,0,0,1,0
Gemin8,0,0,0,0,0,0,1,0
Kri1,0,0,0,0,0,0,1,0
Atp8b2,0,0,0,0,0,0,1,0
P3h3,0,0,0,0,0,0,1,0
Brdt,0,0,0,0,0,0,1,0
Car5b,0,0,0,0,0,0,1,0
Tshz2,0,0,0,0,0,0,1,0
Bin1,0,0,0,0,0,0,1,0
Plag1,0,0,0,0,0,0,1,0
Proser3,0,0,0,0,0,0,1,0
Meis1,0,0,0,0,0,0,1,0
Dixdc1,0,0,0,0,0,0,1,0
Mxd1,0,0,0,0,0,0,1,0
Imp3,0,0,0,0,0,0,1,0
Mms19,0,0,0,0,0,0,1,0
Pdp1,0,0,0,0,0,0,1,0
Usp22,0,0,0,0,0,0,1,0
Gm10499,0,0,0,0,0,0,1,0
Zmat3,0,0,0,0,0,0,1,0
Arrdc2,0,0,0,0,0,0,1,0
D930048N14Rik,0,0,0,0,0,0,1,0
Shc4,0,0,0,0,0,0,1,0
Rab3d,0,0,0,0,0,0,1,0
Gm2260,0,0,0,0,0,0,1,0
Cdk19,0,0,0,0,0,0,1,0
Usp54,0,0,0,0,0,0,1,0
Exo5,0,0,0,0,0,0,1,0
Mapk11,0,0,0,0,0,0,1,0
Zfp141,0,0,0,0,0,0,1,0
Xkr8,0,0,0,0,0,0,1,0
Atxn3,0,0,0,0,0,0,1,0
Dmrt2,0,0,0,0,0,0,1,0
Zfp111,0,0,0,0,0,0,1,0
Matr3,0,0,0,0,0,0,1,0
Zfp783,0,0,0,0,0,0,1,0
Homez,0,0,0,0,0,0,1,0
B3galnt2,0,0,0,0,0,0,1,0
Afap1,0,0,0,0,0,0,1,0
Npc2,0,0,0,0,0,0,1,0
Zfp747,0,0,0,0,0,0,1,0
Tmem67,0,0,0,0,0,0,1,0
Gda,0,0,0,0,0,0,1,0
Arhgap11a,0,0,0,0,0,0,1,0
Lsm8,0,0,0,0,0,0,1,0
Auts2,0,0,0,0,0,0,1,0
Spidr,0,0,0,0,0,0,1,0
Zc3hav1l,0,0,0,0,0,0,1,0
Ly6h,0,0,0,0,0,0,1,0
S100a16,0,0,0,0,0,0,1,0
Ifrd1,0,0,0,0,0,0,1,0
Ifi35,0,0,0,0,0,0,1,0
Phex,0,0,0,0,0,0,1,0
Sgce,0,0,0,0,0,0,1,0
Tmem123,0,0,0,0,0,0,1,0
Bcat2,0,0,0,0,0,0,1,0
Ankrd42,0,0,0,0,0,0,1,0
Lrfn1,0,0,0,0,0,0,1,0
Atrnl1,0,0,0,0,0,0,1,0
Ankrd26,0,0,0,0,0,0,1,0
9230110C19Rik,0,0,0,0,0,0,1,0
Cntrob,0,0,0,0,0,0,1,0
Cpd,0,0,0,0,0,0,1,0
Zfp583,0,0,0,0,0,0,1,0
Ap5b1,0,0,0,0,0,0,1,0
Rpl27a,0,0,0,0,0,0,1,0
Rassf1,0,0,0,0,0,0,1,0
Mettl13,0,0,0,0,0,0,1,0
Ewsr1,0,0,0,0,0,0,1,0
Camsap1,0,0,0,0,0,0,1,0
Mtbp,0,0,0,0,0,0,1,0
Fancf,0,0,0,0,0,0,1,0
Dnajc14,0,0,0,0,0,0,1,0
D2Wsu81e,0,0,0,0,0,0,1,0
Parp11,0,0,0,0,0,0,1,0
Zfp217,0,0,0,0,0,0,1,0
Zmym4,0,0,0,0,0,0,1,0
Sart1,0,0,0,0,0,0,1,0
Rnf31,0,0,0,0,0,0,1,0
Gm42742,0,0,0,0,0,0,1,0
Hexim1,0,0,0,0,0,0,1,0
Fam234b,0,0,0,0,0,0,1,0
Apol10b,0,0,0,0,0,0,1,0
Ccdc9,0,0,0,0,0,0,1,0
Triqk,0,0,0,0,0,0,1,0
Serpine2,0,0,0,0,0,0,1,0
Chd8,0,0,0,0,0,0,1,0
Cnih1,0,0,0,0,0,0,1,0
Casp9,0,0,0,0,0,0,1,0
Tspan6,0,0,0,0,0,0,1,0
Drosha,0,0,0,0,0,0,1,0
Uap1l1,0,0,0,0,0,0,1,0
Zdhhc8,0,0,0,0,0,0,1,0
Ddx58,0,0,0,0,0,0,1,0
Zfp960,0,0,0,0,0,0,1,0
Zfp85,0,0,0,0,0,0,1,0
Ncoa5,0,0,0,0,0,0,1,0
Map7d1,0,0,0,0,0,0,1,0
Tubb5,0,0,0,0,0,0,1,0
Tsr2,0,0,0,0,0,0,1,0
Hs2st1,0,0,0,0,0,0,1,0
Ncoa3,0,0,0,0,0,0,1,0
Nucb1,0,0,0,0,0,0,1,0
Map4k1,0,0,0,0,0,0,1,0
Zfp775,0,0,0,0,0,0,1,0
Slc39a7,0,0,0,0,0,0,1,0
Cblb,0,0,0,0,0,0,1,0
C1qtnf1,0,0,0,0,0,0,1,0
2410002F23Rik,0,0,0,0,0,0,1,0
Cav1,0,0,0,0,0,0,1,0
Zbtb1,0,0,0,0,0,0,1,0
Zfp689,0,0,0,0,0,0,1,0
Sh3bp1,0,0,0,0,0,0,1,0
Lsm14a,0,0,0,0,0,0,1,0
Supt16,0,0,0,0,0,0,1,0
Zfp563,0,0,0,0,0,0,1,0
Rai1,0,0,0,0,0,0,1,0
Peg10,0,0,0,0,0,0,1,0
Topors,0,0,0,0,0,0,1,0
Pex26,0,0,0,0,0,0,1,0
Mbd2,0,0,0,0,0,0,1,0
Dzip1,0,0,0,0,0,0,1,0
Dusp12,0,0,0,0,0,0,1,0
Gm21833,0,0,0,0,0,0,1,0
Rela,0,0,0,0,0,0,1,0
Bambi,0,0,0,0,0,0,1,0
2010016I18Rik,0,0,0,0,0,0,0,1
Cxcl13,0,0,0,0,0,0,0,1
Gbp11,0,0,0,0,0,0,0,1
Gm11783,0,0,0,0,0,0,0,1
Gm14286,0,0,0,0,0,0,0,1
Gm15448,0,0,0,0,0,0,0,1
Gm17268,0,0,0,0,0,0,0,1
Gm22558,0,0,0,0,0,0,0,1
Gm23134,0,0,0,0,0,0,0,1
Gm5798,0,0,0,0,0,0,0,1
Ighv10-3,0,0,0,0,0,0,0,1
Ighv1-58,0,0,0,0,0,0,0,1
Mstn,0,0,0,0,0,0,0,1
Rpl13a-ps1,0,0,0,0,0,0,0,1
Sfrp5,0,0,0,0,0,0,0,1
Smpd3,0,0,0,0,0,0,0,1
Traj16,0,0,0,0,0,0,0,1
Traj37,0,0,0,0,0,0,0,1
Trav4d-4,0,0,0,0,0,0,0,1
